direction,name,ingredients,url,products,crawl_time,prep_time,servings,img_url,description
"1  In large bowl, blend flour, baking powder, baking soda and salt. In smaller bowl, stir together half of this flour mixture and the cocoa powder so cocoa is partially mixed in.,2  Spoon flour-cocoa mixture into bottom of jar; press down very hard to compact (a small spice jar works well for compacting). Spoon plain flour mixture on top of flour-cocoa mixture; compact. Continue layering with dark-brown sugar, light-brown sugar and granulated sugar, compacting each layer. Top with butterscotch chips. Seal jar tightly. Store up to 2 weeks at cool room temperature.,3  Decorate lid of jar with felt or fabric. Tie with ribbons and bows. Attach recipe to jar with ribbon. Include appropriate kitchen utensils if desired, such as a small whisk and wooden cooking spoon.,4  Type or handwrite following recipe on large gift tag, 4 x 3 inches.,5  Cookie Mix in a Jar:,6  In large bowl, combine 3/4 cup cooled, melted butter with 3 large eggs and,7  1 tablespoon vanilla extract. Stir in contents of jar just until mixed. Drop dough by rounded tablespoons, 2 inches apart, onto a greased baking sheet. Bake in 350 degrees F oven for 12 to 13 minutes or until firm. Cool on baking sheet on wire rack for 1 minute. Remove cookies to rack and let cool completely.",Butterscotch-Chip Cookie Mix,"1,3,1,1/2,1/4,2,1/2,1/2,1/2,1,,cups,teaspoon,teaspoon,teaspoon,tablespoons,cup,cup,cup,cup,mason jar (1-quart),all-purpose flour,baking powder,baking soda,salt,unsweetened cocoa powder,packed dark-brown sugar,packed light-brown sugar,granulated sugar,butterscotch chips",http://www.familycircle.com/recipe/cookies/butterscotch-chip-cookie-mix/,"mason jar (1-quart),all-purpose flour,baking powder,baking soda,salt,unsweetened cocoa powder,packed dark-brown sugar,packed light-brown sugar,granulated sugar,butterscotch chips",2017-03-23 15:44:23,20 mins,3 dozen cookies,http://images.meredith.com/bhg/images/recipe/p_R109805.jpg,  
"1  In a large bowl, combine ground beef, wheat germ, eggs, half-and-half, onion, Worcestershire sauce, salt, marjoram and thyme. Shape into 8 patties.,2  Broil or grill for 4 to 5 minutes per side or until internal temperature registers 150 degrees  on an instant-read thermometer. Place a slice of cheese on top during the last 2 minutes of cooking, if desired. Let stand, covered, for 5 minutes (temperature should reach 160 degrees ).,3  Place burgers on buns and top with lettuce and tomato, if desired.",Better Burgers,"2,3/4,2,1/2,2,2,1,1/4,1/4,8,pounds,cup,,cup,tablespoons,teaspoons,teaspoon,teaspoon,teaspoon,,,lean ground beef,wheat germ,eggs,half-and-half,minced onion,Worcestershire sauce,salt,dried marjoram or oregano,dried thyme,hamburger buns,American cheese, lettuce and sliced tomato (optional)",http://www.familycircle.com/recipe/beef/better-burgers/,"lean ground beef,wheat germ,eggs,half-and-half,minced onion,Worcestershire sauce,salt,dried marjoram or oregano,dried thyme,hamburger buns,American cheese lettuce and sliced tomato (optional)",2017-03-23 15:44:29,10 mins,8 servings,http://images.meredith.com/bhg/images/recipe/p_R114799.jpg,  
"1  Bring the broth, water, soy sauce, garlic and ginger to a boil over medium-high heat in a medium-size saucepan. Reduce heat to medium and cook broth mixture for 10 minutes.,2  Remove the garlic cloves with a slotted spoon and add noodles to pot; cook for 4 minutes or until tender.,3  Meanwhile, stir together the cornstarch and 2 tablespoons water in a small bowl; whisk into broth and cook for 1 minute or until thickened.,4  Stir the soup so it is moving in a circular direction. Pour in the beaten eggs in a slow, steady stream. Stir in chicken and garnish with scallions, if desired. Serve immediately.",Egg Drop Soup with Chicken & Noodles,"4,1 1/2,3,3,1 1/2,4,2,2,1 1/2,3,cups,cups,tablespoons,,teaspoons,ounces,tablespoons,,cups,,low-sodium chicken broth,water,low-sodium soy sauce,garlic cloves, smashed,ground ginger,wide rice noodles or pad thai noodles, broken into 3-inch pieces,cornstarch,eggs, lightly beaten,cooked, shredded chicken,scallions, thinly sliced (optional)",http://www.familycircle.com/recipe/pasta/egg-drop-soup-with-chicken-noodles/,"low-sodium chicken broth,water,low-sodium soy sauce,garlic cloves smashed,ground ginger,wide rice noodles or pad thai noodles broken into 3-inch pieces,cornstarch,eggs lightly beaten,cooked shredded chicken,scallions thinly sliced (optional)",2017-03-23 15:44:40,10 mins,6 servings,http://images.meredith.com/bhg/images/recipe/p_R133474.jpg,  
"1  Bring 1 1/4 cups water to a boil. Pour over tabbouleh in a bowl; cover with plastic wrap for 5 minutes. Uncover and add oil, cucumber, tomatoes, lemon juice, salt and parsley; gently fluff with a fork, incorporating all ingredients.,2  Spread hummus into the bottom of a 13 x 9 x 2-inch dish. Scatter 1 cup of the feta on top. Layer with tabbouleh mixture. Sprinkle remaining 1/2 cup feta on top.",Layered Hummus Dip,"1,2,1,2,2,1/2,1/4,1,6,8,tablespoons,cup,,teaspoons,teaspoon,cup,17,ounces,,5-minute tabbouleh (such as Casablanca Gardens),extra-virgin olive oil,diced cucumber,medium tomatoes, seeded and diced,fresh lemon juice,salt,fresh parsley, chopped,plain hummus (such as Sabra),crumbled feta cheese,Whole wheat pitas, sliced cucumbers or carrots for dipping (optional)",http://www.familycircle.com/recipe/layered-hummus-dip/,"5-minute tabbouleh (such as Casablanca Gardens),extra-virgin olive oil,diced cucumber,medium tomatoes seeded and diced,fresh lemon juice,salt,fresh parsley chopped,plain hummus (such as Sabra),crumbled feta cheese,Whole wheat pitas sliced cucumbers or carrots for dipping (optional)",2017-03-23 15:44:47,15 mins,34 servings,http://images.meredith.com/bhg/images/recipe/p_RU188585.jpg,  
"1  Heat oven to 350 degrees . Remove tenders from chicken; reserve for another use. Cut a pocket into breasts, cutting into but not through. Soften cream cheese slightly.,2  In a large bowl, combine broccoli, both cheeses, bread crumbs and 1/4 teaspoon each of the salt and pepper. Stuff a scant 1/3 cup into each chicken breast. Secure with toothpicks.,3  Season chicken with remaining 1/4 teaspoon each salt and pepper. Brown chicken over medium-high heat in two batches in a nonstick skillet for 3 minutes. Transfer chicken to a baking dish. Bake at 350 degrees  for 30 minutes, until cooked through. Serve with egg noodles alongside, if desired.",Stuffed Chicken Breasts,"6,4,1,1/2,2,1/2,,ounces,package,cup,tablespoons,teaspoon,,boneless, skinless chicken breast halves (2-1/4 pounds),1/2 package 1/3-less-fat cream cheese,frozen chopped broccoli, thawed,shredded cheddar,seasoned bread crumbs,each salt and pepper,Egg noodles (optional)",http://www.familycircle.com/recipe/chicken/stuffed-chicken-breasts/,"boneless skinless chicken breast halves (2-1/4 pounds),1/2 package 1/3-less-fat cream cheese,frozen chopped broccoli thawed,shredded cheddar,seasoned bread crumbs,each salt and pepper,Egg noodles (optional)",2017-03-23 15:44:50,15 mins,6 servings,http://images.meredith.com/bhg/images/recipe/p_R114830.jpg,  
"1  In 5- to 5 1/2-quart slow cooker, layer onion, celery, peppers, garlic, corn, chorizo, clams and beans.,2  In bowl, mix broth, stewed tomatoes, tomato sauce, seasoning and salt. Pour into slow cooker.,3  Cover slow cooker; cook on high heat for 5 hours.,4  For last 10 minutes, stir in instant brown rice and shrimp.,5  To serve, garnish with scallions.",Jambalaya,"1,2,1,1,3,1,1/2,1,1,1,1,1,5 1/2,1/2,5 1/2,1/2,3,large,,,,cloves,10,pound,6 1/2,15 1/2,cup,14 1/2,8,teaspoons,teaspoon,cups,pound,,onion, chopped,ribs celery, sliced,sweet green pepper, chopped,sweet red pepper, chopped,garlic, chopped,frozen corn kernels, thawed,chorizo, in 1/2-inch pieces,chopped clams, drained,red kidney beans, drained,vegetable broth,stewed tomatoes,tomato sauce,Cajun seasoning,salt,instant brown rice,small shrimp,scallions, thinly sliced",http://www.familycircle.com/recipe/seafood/jambalaya/,"onion chopped,ribs celery sliced,sweet green pepper chopped,sweet red pepper chopped,garlic chopped,frozen corn kernels thawed,chorizo in 1/2-inch pieces,chopped clams drained,red kidney beans drained,vegetable broth,stewed tomatoes,tomato sauce,Cajun seasoning,salt,instant brown rice,small shrimp,scallions thinly sliced",2017-03-23 15:44:57,15 mins Slow,8 servings,http://images.meredith.com/bhg/images/recipe/p_FC11725.jpg,  
"1  Line 8 1/2 x 4 1/2 x 2 5/8-inch loaf pan with plastic wrap, with plastic overhanging edges. Remove wrapping from 8 cakes. Press 4 cakes into bottom of pan, so the long sides of the individual cakes are parallel with short end of loaf pan.,2  Place loaf pan in freezer while softening ice cream. Let ice cream stand at room temperature for 10 minutes, stirring until consistency of cream cheese. Once ice cream is thickly spreadable, remove pan from freezer. Spread ice cream over top of cakes and to edges of pan.,3  Press remaining 4 cakes gently on top of ice cream, arranging in same manner as first layer. Tightly cover top of cake with overhanging plastic wrap. Freeze until fairly firm, about 3 hours.,4  Fold mint extract, if using, into thawed whipped topping. Once cake feels firm to touch, uncover top of cake. Invert onto platter; remove pan and plastic wrap. Frost sides and top of cake with thawed whipped topping.,5  Refreeze for at least 2 hours or overnight. Thinly slice and serve.",Ice-Cream Cake,"1,2,1/2,2,1,cups,teaspoon,cups,individually wrapped chocolate creme-filled cakes (8 per package) such as Suzy Qs,(1 pint) mint chocolate chip ice cream OR: your favorite flavor,mint extract, if using mint ice cream,frozen nondairy whipped topping, thawed",http://www.familycircle.com/recipe/cakes/ice-cream-cake/,"individually wrapped chocolate creme-filled cakes (8 per package) such as Suzy Qs,(1 pint) mint chocolate chip ice cream OR: your favorite flavor,mint extract if using mint ice cream,frozen nondairy whipped topping thawed",2017-03-23 15:45:04,20 mins,10 servings,http://images.meredith.com/bhg/images/recipe/p_FC11563.jpg,  
"1  In 5- to 5 1/2-quart slow cooker, layer onion, carrots, celery and garlic. Rub the roast all over with the 1 teaspoon olive oil; season the roast with the salt and pepper. Scatter the mushrooms over the vegetables in the slow cooker, and place the chuck roast on top. Tuck thyme sprigs and bay leaf into mixture.,2  In medium-size bowl, whisk together beef broth, wine and tomato paste; pour over meat.,3  Cover slow cooker; cook on high heat for 6 hours.,4  Remove chuck roast from slow cooker; keep warm.,5  Pour the liquid with the vegetable mixture from the slow cooker into a medium-size saucepan; remove and discard the bay leaf and thyme sprigs. Bring to a boil.,6  In a small cup, stir together the 2 tablespoons olive oil and flour until well blended and smooth. Stir the flour mixture into the liquid in the saucepan. Boil, stirring, until liquid is slightly thickened, about 1 minute.,7  Meanwhile, cook noodles in large pot of lightly salted boiling water following package directions. Drain the noodles well.,8  Slice pot roast. Serve with gravy and cooked noodles.",Classic Pot Roast,"1,1,1,2,1,1,1,1/4,2,4,1,1,1/2,2,2,3,1,large,cup,rib,cloves,3,teaspoon,teaspoon,teaspoon,cups,,,cup,cup,tablespoons,tablespoons,tablespoons,pound,onion, diced,baby carrots, sliced 1/4 inch thick,celery, sliced 1/4 inch thick,garlic, chopped,boneless chuck roast, tied,olive oil plus 2 tablespoons,salt,black pepper,sliced white button mushrooms OR: 1 package (8 ounces) sliced white button mushrooms,sprigs fresh thyme,bay leaf,beef broth,dry red wine,tomato paste,olive oil,all-purpose flour,egg noodles",http://www.familycircle.com/recipe/beef/classic-pot-roast/,"onion diced,baby carrots sliced 1/4 inch thick,celery sliced 1/4 inch thick,garlic chopped,boneless chuck roast tied,olive oil plus 2 tablespoons,salt,black pepper,sliced white button mushrooms OR: 1 package (8 ounces) sliced white button mushrooms,sprigs fresh thyme,bay leaf,beef broth,dry red wine,tomato paste,olive oil,all-purpose flour,egg noodles",2017-03-23 15:45:12,10 mins,10 servings,http://images.meredith.com/bhg/images/recipe/p_FC11721.jpg,  
"1  In a small bowl, whisk together olive oil, lemon juice, lemon zest, garlic, salt and black pepper.,2  Break off woody ends of asparagus but leave rest whole. Heat 2 tablespoons of the lemon dressing in a large nonstick skillet over medium-high heat. Add chicken and asparagus. Stir-fry for 8 to 10 minutes or until chicken is cooked through and asparagus is tender.,3  Add dill and honey to the remaining lemon dressing.,4  Add tomatoes and lemon dressing to the skillet; cook about 1 minute or until heated through.,5  To serve, line each plate with 2 cups salad greens. Equally divide chicken mixture and dressing over the greens. Top with quartered hard-cooked eggs and serve.",Warm Chicken Salad,"1/4,1/4,1/2,1,1/2,1/4,1,1,2,1,1,8,4,cup,cup,teaspoon,clove,teaspoon,teaspoon,pound,pound,tablespoons,tablespoon,cup,cups,,extra-virgin olive oil,lemon juice,lemon zest,garlic, finely chopped,salt,black pepper,boneless, skinless chicken breasts, cut into 1/2-inch slices,thin asparagus,fresh chopped dill,honey,cherry tomatoes, quartered,salad greens,hard-cooked eggs, peeled and quartered",http://www.familycircle.com/recipe/salads/warm-chicken-salad/,"extra-virgin olive oil,lemon juice,lemon zest,garlic finely chopped,salt,black pepper,boneless skinless chicken breasts cut into 1/2-inch slices,thin asparagus,fresh chopped dill,honey,cherry tomatoes quartered,salad greens,hard-cooked eggs peeled and quartered",2017-03-23 15:45:19,10 mins,4 servings,http://images.meredith.com/bhg/images/recipe/p_R101161.jpg,  
"1  Bring 3 cups water to boiling in a medium-size saucepan.,2  Stir in barley, reduce heat to medium-high and cook 6 minutes. Add broccoli, and continue to cook for 3 minutes. Stir in cranberries, cook 1 minute, then drain.,3  Transfer barley mixture to a serving bowl, and stir in chicken pieces, walnuts and salt. Pour vinaigrette over salad and gently stir to combine. Serve slightly warm or at room temperature.",Chicken & Barley Salad,"1,2,1/2,1,1/2,1/8,3/4,cup,cups,cup,package,cup,teaspoon,cup,quick-cooking barley,broccoli florets,sweetened dried cranberries,fully cooked, grilled chicken strips (such as Perdue),walnuts, chopped,salt,raspberry vinaigrette dressing (such as Wish-Bone Bountifuls)",http://www.familycircle.com/recipe/chicken/chicken-barley-salad/,"quick-cooking barley,broccoli florets,sweetened dried cranberries,fully cooked grilled chicken strips (such as Perdue),walnuts chopped,salt,raspberry vinaigrette dressing (such as Wish-Bone Bountifuls)",2017-03-23 15:45:23,5 mins,4 servings,http://images.meredith.com/bhg/images/recipe/p_R123806.jpg,  
"1  In a medium-size bowl, whisk together vinegar, mayonnaise, honey, salt and pepper. Whisk in olive oil and dill and set aside.,2  Heat a medium-size pot of lightly salted water to boiling. Add pasta and cook as per package directions, about 8 minutes. Drain and rinse with cool water; let cool until room temperature.,3  In a large bowl, combine cooled pasta, chicken, red pepper, celery and crumbled  feta. Drizzle with dressing and toss to coat. Serve immediately, or refrigerate until ready to serve; toss to blend dressing and ingredients before serving.",Pasta Salad with Chicken,"3,2,1,1/4,1/4,1/4,1/4,8,2,1,2,1/2,tablespoons,tablespoons,tablespoon,teaspoon,teaspoon,cup,cup,ounces,cups,,,cup,white vinegar,light mayonnaise,honey,salt,black pepper,extra-virgin olive oil,loosely packed fresh dill, chopped,mini wagon wheel, bowties or fusilli pasta (such as Barilla Piccolini),white meat from rotisserie chicken, cut into bite-size pieces,sweet red pepper, cored and diced,celery ribs, trimmed and chopped,crumbled feta cheese",http://www.familycircle.com/recipe/chicken/pasta-salad-with-chicken/,"white vinegar,light mayonnaise,honey,salt,black pepper,extra-virgin olive oil,loosely packed fresh dill chopped,mini wagon wheel bowties or fusilli pasta (such as Barilla Piccolini),white meat from rotisserie chicken cut into bite-size pieces,sweet red pepper cored and diced,celery ribs trimmed and chopped,crumbled feta cheese",2017-03-23 15:45:40,15 mins,6 servings,http://images.meredith.com/bhg/images/recipe/p_R119167.jpg,  
